SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit
4/15/1997,9:35:00,7.2,,,6.2,B ,ISM,M1,PH,,7.8,SU
5/13/1997,12:45:00,7.6,,,0.5,S ,ISM,M1,PH,,8,SU
5/13/1997,12:45:00,7.6,,,1,M ,ISM,M1,PH,,8,SU
5/13/1997,12:45:00,7.6,,,2,AP,ISM,M1,PH,,8,SU
5/13/1997,12:45:00,7.6,,,3,M ,ISM,M1,PH,,8,SU
5/13/1997,12:45:00,7.6,,,4,BP,ISM,M1,PH,,8,SU
5/13/1997,12:45:00,7.6,,,5,M ,ISM,M1,PH,,8,SU
5/13/1997,12:45:00,7.6,,,6,M ,ISM,M1,PH,,8,SU
5/13/1997,12:45:00,7.6,,,6.6,B ,ISM,M1,PH,,7.9,SU
5/28/1997,10:41:00,8,6.5,6.5,0.5,S ,ISM,M1,PH,,8,SU
5/28/1997,10:41:00,8,6.5,6.5,1,M ,ISM,M1,PH,,8,SU
5/28/1997,10:41:00,8,6.5,6.5,2,M ,ISM,M1,PH,,7.9,SU
5/28/1997,10:41:00,8,6.5,6.5,3,M ,ISM,M1,PH,,7.8,SU
5/28/1997,10:41:00,8,6.5,6.5,4,M ,ISM,M1,PH,,7.7,SU
5/28/1997,10:41:00,8,6.5,6.5,5,AP,ISM,M1,PH,,7.7,SU
5/28/1997,10:41:00,8,6.5,6.5,6,M ,ISM,M1,PH,,7.6,SU
5/28/1997,10:41:00,8,6.5,6.5,7,B ,ISM,M1,PH,,7.6,SU
5/28/1997,10:41:00,8,6.5,6.5,7,BP,ISM,M1,PH,,7.6,SU
6/10/1997,11:24:00,7.9,,,0.5,S ,ISM,M1,PH,,8,SU
6/10/1997,11:24:00,7.9,,,1,M ,ISM,M1,PH,,8,SU
6/10/1997,11:24:00,7.9,,,2,M ,ISM,M1,PH,,8.1,SU
6/10/1997,11:24:00,7.9,,,3,AP,ISM,M1,PH,,8.1,SU
6/10/1997,11:24:00,7.9,,,4,M ,ISM,M1,PH,,8,SU
6/10/1997,11:24:00,7.9,,,5,BP,ISM,M1,PH,,7.7,SU
6/10/1997,11:24:00,7.9,,,6,M ,ISM,M1,PH,,7.6,SU
6/10/1997,11:24:00,7.9,,,6.9,B ,ISM,M1,PH,,7.6,SU
6/24/1997,10:00:00,8,4.5,6.5,0.5,S ,ISM,M1,PH,,8.4,SU
6/24/1997,10:00:00,8,4.5,6.5,1,M ,ISM,M1,PH,,8.4,SU
6/24/1997,10:00:00,8,4.5,6.5,2,M ,ISM,M1,PH,,8.5,SU
6/24/1997,10:00:00,8,4.5,6.5,3,AP,ISM,M1,PH,,8.6,SU
6/24/1997,10:00:00,8,4.5,6.5,4,M ,ISM,M1,PH,,8.6,SU
6/24/1997,10:00:00,8,4.5,6.5,5,M ,ISM,M1,PH,,8.2,SU
6/24/1997,10:00:00,8,4.5,6.5,6,M ,ISM,M1,PH,,8.2,SU
6/24/1997,10:00:00,8,4.5,6.5,7,B ,ISM,M1,PH,,8.1,SU
6/24/1997,10:00:00,8,4.5,6.5,7,BP,ISM,M1,PH,,8.1,SU
7/15/1997,9:54:00,7.2,5.6,5.6,0.5,S ,ISM,M1,PH,,8,SU
7/15/1997,9:54:00,7.2,5.6,5.6,1,M ,ISM,M1,PH,,8,SU
7/15/1997,9:54:00,7.2,5.6,5.6,2,M ,ISM,M1,PH,,8,SU
7/15/1997,9:54:00,7.2,5.6,5.6,3,AP,ISM,M1,PH,,8,SU
7/15/1997,9:54:00,7.2,5.6,5.6,4,M ,ISM,M1,PH,,7.9,SU
7/15/1997,9:54:00,7.2,5.6,5.6,5,M ,ISM,M1,PH,,8,SU
7/15/1997,9:54:00,7.2,5.6,5.6,6.2,B ,ISM,M1,PH,,7.6,SU
7/15/1997,9:54:00,7.2,5.6,5.6,6.2,BP,ISM,M1,PH,,7.6,SU
7/29/1997,10:02:00,7.7,,,0.5,S ,ISM,M1,PH,,8,SU
7/29/1997,10:02:00,7.7,,,1,M ,ISM,M1,PH,,8,SU
7/29/1997,10:02:00,7.7,,,2,M ,ISM,M1,PH,,8,SU
7/29/1997,10:02:00,7.7,,,3,AP,ISM,M1,PH,,8,SU
7/29/1997,10:02:00,7.7,,,4,M ,ISM,M1,PH,,8,SU
7/29/1997,10:02:00,7.7,,,5,BP,ISM,M1,PH,,8,SU
7/29/1997,10:02:00,7.7,,,6,M ,ISM,M1,PH,,7.7,SU
7/29/1997,10:02:00,7.7,,,6.7,B ,ISM,M1,PH,,7.6,SU
8/12/1997,9:30:00,7.6,,,0.5,S ,ISM,M1,PH,,8,SU
8/12/1997,9:30:00,7.6,,,1,M ,ISM,M1,PH,,8,SU
8/12/1997,9:30:00,7.6,,,2,AP,ISM,M1,PH,,8,SU
8/12/1997,9:30:00,7.6,,,3,M ,ISM,M1,PH,,8,SU
8/12/1997,9:30:00,7.6,,,4,BP,ISM,M1,PH,,8,SU
8/12/1997,9:30:00,7.6,,,5,M ,ISM,M1,PH,,7.9,SU
8/12/1997,9:30:00,7.6,,,6,M ,ISM,M1,PH,,7.9,SU
8/12/1997,9:30:00,7.6,,,6.6,B ,ISM,M1,PH,,7.9,SU
8/26/1997,10:50:00,8,,,0.5,S ,ISM,M1,PH,,8.1,SU
8/26/1997,10:50:00,8,,,1,M ,ISM,M1,PH,,8.1,SU
8/26/1997,10:50:00,8,,,2,M ,ISM,M1,PH,,8.1,SU
8/26/1997,10:50:00,8,,,3,AP,ISM,M1,PH,,8.1,SU
8/26/1997,10:50:00,8,,,4,M ,ISM,M1,PH,,8,SU
8/26/1997,10:50:00,8,,,5,BP,ISM,M1,PH,,7.9,SU
8/26/1997,10:50:00,8,,,6,M ,ISM,M1,PH,,7.9,SU
8/26/1997,10:50:00,8,,,7,B ,ISM,M1,PH,,7.9,SU
9/10/1997,10:10:00,8,4.5,4.5,0.5,S ,ISM,M1,PH,,8,SU
9/10/1997,10:10:00,8,4.5,4.5,1,M ,ISM,M1,PH,,8,SU
9/10/1997,10:10:00,8,4.5,4.5,2,M ,ISM,M1,PH,,8,SU
9/10/1997,10:10:00,8,4.5,4.5,3,AP,ISM,M1,PH,,8,SU
9/10/1997,10:10:00,8,4.5,4.5,4,M ,ISM,M1,PH,,8,SU
9/10/1997,10:10:00,8,4.5,4.5,5,M ,ISM,M1,PH,,7.9,SU
9/10/1997,10:10:00,8,4.5,4.5,6,BP,ISM,M1,PH,,7.8,SU
9/10/1997,10:10:00,8,4.5,4.5,7,B ,ISM,M1,PH,,7.8,SU
9/23/1997,11:25:00,7.5,,,0.5,S ,ISM,M1,PH,,8,SU
9/23/1997,11:25:00,7.5,,,1,M ,ISM,M1,PH,,8,SU
9/23/1997,11:25:00,7.5,,,2,AP,ISM,M1,PH,,8,SU
9/23/1997,11:25:00,7.5,,,3,M ,ISM,M1,PH,,8,SU
9/23/1997,11:25:00,7.5,,,4,BP,ISM,M1,PH,,8,SU
9/23/1997,11:25:00,7.5,,,5,M ,ISM,M1,PH,,8,SU
9/23/1997,11:25:00,7.5,,,6,M ,ISM,M1,PH,,8,SU
9/23/1997,11:25:00,7.5,,,6.5,B ,ISM,M1,PH,,8,SU
10/15/1997,10:05:00,6.9,,,0.5,S ,ISM,M1,PH,,8,SU
10/15/1997,10:05:00,6.9,,,1,M ,ISM,M1,PH,,8,SU
10/15/1997,10:05:00,6.9,,,2,AP,ISM,M1,PH,,8,SU
10/15/1997,10:05:00,6.9,,,3,M ,ISM,M1,PH,,8,SU
10/15/1997,10:05:00,6.9,,,4,BP,ISM,M1,PH,,8,SU
10/15/1997,10:05:00,6.9,,,5,M ,ISM,M1,PH,,8,SU
10/15/1997,10:05:00,6.9,,,5.9,B ,ISM,M1,PH,,8,SU
10/30/1997,11:55:00,7,,,0.5,S ,ISM,M1,PH,,8,SU
10/30/1997,11:55:00,7,,,1,M ,ISM,M1,PH,,8,SU
10/30/1997,11:55:00,7,,,2,AP,ISM,M1,PH,,8,SU
10/30/1997,11:55:00,7,,,3,M ,ISM,M1,PH,,7.9,SU
10/30/1997,11:55:00,7,,,4,BP,ISM,M1,PH,,7.8,SU
10/30/1997,11:55:00,7,,,5,M ,ISM,M1,PH,,7.8,SU
10/30/1997,11:55:00,7,,,6,B ,ISM,M1,PH,,7.8,SU
11/18/1997,10:05:00,8,,,0.5,S ,ISM,M1,PH,,8.2,SU
11/18/1997,10:05:00,8,,,1,M ,ISM,M1,PH,,8.2,SU
11/18/1997,10:05:00,8,,,2,M ,ISM,M1,PH,,8.2,SU
11/18/1997,10:05:00,8,,,3,AP,ISM,M1,PH,,8.1,SU
11/18/1997,10:05:00,8,,,4,M ,ISM,M1,PH,,8.1,SU
11/18/1997,10:05:00,8,,,5,BP,ISM,M1,PH,,8.1,SU
11/18/1997,10:05:00,8,,,6,M ,ISM,M1,PH,,8.1,SU
11/18/1997,10:05:00,8,,,7,B ,ISM,M1,PH,,8.1,SU
12/9/1997,10:26:00,8.5,,,0.5,S ,ISM,M1,PH,,8.1,SU
12/9/1997,10:26:00,8.5,,,1,M ,ISM,M1,PH,,8.1,SU
12/9/1997,10:26:00,8.5,,,2,M ,ISM,M1,PH,,8.1,SU
12/9/1997,10:26:00,8.5,,,3,AP,ISM,M1,PH,,8.1,SU
12/9/1997,10:26:00,8.5,,,4,M ,ISM,M1,PH,,8.1,SU
12/9/1997,10:26:00,8.5,,,5,BP,ISM,M1,PH,,8.1,SU
12/9/1997,10:26:00,8.5,,,6,M ,ISM,M1,PH,,8.1,SU
12/9/1997,10:26:00,8.5,,,7,B ,ISM,M1,PH,,8.1,SU
1/7/1998,9:28:00,8.5,,,0.5,S ,ISM,M1,PH,,8.3,SU
1/7/1998,9:28:00,8.5,,,1,M ,ISM,M1,PH,,8.3,SU
1/7/1998,9:28:00,8.5,,,2,M ,ISM,M1,PH,,8.3,SU
1/7/1998,9:28:00,8.5,,,3,AP,ISM,M1,PH,,8.3,SU
1/7/1998,9:28:00,8.5,,,4,M ,ISM,M1,PH,,8.3,SU
1/7/1998,9:28:00,8.5,,,5,BP,ISM,M1,PH,,8.3,SU
1/7/1998,9:28:00,8.5,,,6,M ,ISM,M1,PH,,8.3,SU
1/7/1998,9:28:00,8.5,,,7,M ,ISM,M1,PH,,8.3,SU
1/7/1998,9:28:00,8.5,,,7.5,B ,ISM,M1,PH,,8.3,SU
2/10/1998,15:20:00,8.5,,,0.5,S ,ISM,M1,PH,,8.5,SU
2/10/1998,15:20:00,8.5,,,1,M ,ISM,M1,PH,,8.5,SU
2/10/1998,15:20:00,8.5,,,2,M ,ISM,M1,PH,,8.5,SU
2/10/1998,15:20:00,8.5,,,3,AP,ISM,M1,PH,,8.4,SU
2/10/1998,15:20:00,8.5,,,4,M ,ISM,M1,PH,,8.4,SU
2/10/1998,15:20:00,8.5,,,5,BP,ISM,M1,PH,,8.4,SU
2/10/1998,15:20:00,8.5,,,6,M ,ISM,M1,PH,,8.4,SU
2/10/1998,15:20:00,8.5,,,7.5,B ,ISM,M1,PH,,8.3,SU
3/25/1998,10:26:00,7.2,,,0.5,S ,ISM,M1,PH,,8.3,SU
3/25/1998,10:26:00,7.2,,,1,M ,ISM,M1,PH,,8.3,SU
3/25/1998,10:26:00,7.2,,,2,AP,ISM,M1,PH,,8.3,SU
3/25/1998,10:26:00,7.2,,,3,M ,ISM,M1,PH,,8.3,SU
3/25/1998,10:26:00,7.2,,,4,BP,ISM,M1,PH,,8.2,SU
3/25/1998,10:26:00,7.2,,,5,M ,ISM,M1,PH,,8.2,SU
3/25/1998,10:26:00,7.2,,,6.2,B ,ISM,M1,PH,,8.2,SU
4/7/1998,10:30:00,7,,,0.5,S ,ISM,M1,PH,,8.7,SU
4/7/1998,10:30:00,7,,,1,M ,ISM,M1,PH,,8.7,SU
4/7/1998,10:30:00,7,,,2,AP,ISM,M1,PH,,8.7,SU
4/7/1998,10:30:00,7,,,3,M ,ISM,M1,PH,,8.7,SU
4/7/1998,10:30:00,7,,,4,BP,ISM,M1,PH,,8.7,SU
4/7/1998,10:30:00,7,,,5,M ,ISM,M1,PH,,8.6,SU
4/7/1998,10:30:00,7,,,6,B ,ISM,M1,PH,,8.6,SU
4/23/1998,11:28:00,7.9,,,0.5,S ,ISM,M1,PH,,8.6,SU
4/23/1998,11:28:00,7.9,,,1,M ,ISM,M1,PH,,8.6,SU
4/23/1998,11:28:00,7.9,,,2,AP,ISM,M1,PH,,8.6,SU
4/23/1998,11:28:00,7.9,,,3,M ,ISM,M1,PH,,8.6,SU
4/23/1998,11:28:00,7.9,,,4,BP,ISM,M1,PH,,8.5,SU
4/23/1998,11:28:00,7.9,,,5,M ,ISM,M1,PH,,8.4,SU
4/23/1998,11:28:00,7.9,,,6,M ,ISM,M1,PH,,8.3,SU
4/23/1998,11:28:00,7.9,,,6.9,B ,ISM,M1,PH,,8.1,SU
5/5/1998,9:48:00,7.8,,,0.5,S ,ISM,M1,PH,,8.6,SU
5/5/1998,9:48:00,7.8,,,1,M ,ISM,M1,PH,,8.6,SU
5/5/1998,9:48:00,7.8,,,2,M ,ISM,M1,PH,,8.6,SU
5/5/1998,9:48:00,7.8,,,3,AP,ISM,M1,PH,,8.6,SU
5/5/1998,9:48:00,7.8,,,4,M ,ISM,M1,PH,,8.6,SU
5/5/1998,9:48:00,7.8,,,5,BP,ISM,M1,PH,,8.6,SU
5/5/1998,9:48:00,7.8,,,6,M ,ISM,M1,PH,,8.6,SU
5/5/1998,9:48:00,7.8,,,6.8,B ,ISM,M1,PH,,8.6,SU
5/19/1998,9:55:00,7.2,,,0.5,S ,ISM,M1,PH,,9.1,SU
5/19/1998,9:55:00,7.2,,,1,M ,ISM,M1,PH,,9.1,SU
5/19/1998,9:55:00,7.2,,,2,AP,ISM,M1,PH,,9.1,SU
5/19/1998,9:55:00,7.2,,,3,M ,ISM,M1,PH,,9.1,SU
5/19/1998,9:55:00,7.2,,,4,BP,ISM,M1,PH,,9,SU
5/19/1998,9:55:00,7.2,,,5,M ,ISM,M1,PH,,8.9,SU
5/19/1998,9:55:00,7.2,,,6.2,B ,ISM,M1,PH,,8.6,SU
6/2/1998,12:05:00,8,,,0.5,S ,ISM,M1,PH,,7.9,SU
6/2/1998,12:05:00,8,,,1,M ,ISM,M1,PH,,7.9,SU
6/2/1998,12:05:00,8,,,2,AP,ISM,M1,PH,,7.9,SU
6/2/1998,12:05:00,8,,,3,M ,ISM,M1,PH,,7.9,SU
6/2/1998,12:05:00,8,,,4,BP,ISM,M1,PH,,7.9,SU
6/2/1998,12:05:00,8,,,5,M ,ISM,M1,PH,,7.8,SU
6/2/1998,12:05:00,8,,,6,M ,ISM,M1,PH,,7.7,SU
6/2/1998,12:05:00,8,,,7,B ,ISM,M1,PH,,7.6,SU
6/16/1998,11:11:00,7.6,,,0.5,S ,ISM,M1,PH,,7.9,SU
6/16/1998,11:11:00,7.6,,,1,M ,ISM,M1,PH,,7.9,SU
6/16/1998,11:11:00,7.6,,,2,AP,ISM,M1,PH,,7.7,SU
6/16/1998,11:11:00,7.6,,,3,M ,ISM,M1,PH,,7.7,SU
6/16/1998,11:11:00,7.6,,,4,BP,ISM,M1,PH,,7.6,SU
6/16/1998,11:11:00,7.6,,,5,M ,ISM,M1,PH,,7.6,SU
6/16/1998,11:11:00,7.6,,,6,M ,ISM,M1,PH,,7.6,SU
6/16/1998,11:11:00,7.6,,,6.6,B ,ISM,M1,PH,,7.5,SU
7/7/1998,9:55:00,7.1,5.5,5.5,0.5,S ,ISM,M1,PH,,8.3,SU
7/7/1998,9:55:00,7.1,5.5,5.5,1,M ,ISM,M1,PH,,8.3,SU
7/7/1998,9:55:00,7.1,5.5,5.5,2,M ,ISM,M1,PH,,8.3,SU
7/7/1998,9:55:00,7.1,5.5,5.5,3,M ,ISM,M1,PH,,8.2,SU
7/7/1998,9:55:00,7.1,5.5,5.5,4,AP,ISM,M1,PH,,8.2,SU
7/7/1998,9:55:00,7.1,5.5,5.5,5,M ,ISM,M1,PH,,8.3,SU
7/7/1998,9:55:00,7.1,5.5,5.5,6.1,B ,ISM,M1,PH,,7.7,SU
7/7/1998,9:55:00,7.1,5.5,5.5,6.1,BP,ISM,M1,PH,,7.7,SU
7/21/1998,9:39:00,7.4,,,0.5,S ,ISM,M1,PH,,8.4,SU
7/21/1998,9:39:00,7.4,,,1,M ,ISM,M1,PH,,8.4,SU
7/21/1998,9:39:00,7.4,,,2,AP,ISM,M1,PH,,8.3,SU
7/21/1998,9:39:00,7.4,,,3,M ,ISM,M1,PH,,8.4,SU
7/21/1998,9:39:00,7.4,,,4,BP,ISM,M1,PH,,8.1,SU
7/21/1998,9:39:00,7.4,,,5,M ,ISM,M1,PH,,8.2,SU
7/21/1998,9:39:00,7.4,,,6,M ,ISM,M1,PH,,8.1,SU
7/21/1998,9:39:00,7.4,,,6.4,B ,ISM,M1,PH,,8,SU
8/5/1998,11:45:00,7.3,,,0.5,S ,ISM,M1,PH,,8.3,SU
8/5/1998,11:45:00,7.3,,,1,M ,ISM,M1,PH,,8.3,SU
8/5/1998,11:45:00,7.3,,,2,AP,ISM,M1,PH,,8.3,SU
8/5/1998,11:45:00,7.3,,,3,M ,ISM,M1,PH,,8.1,SU
8/5/1998,11:45:00,7.3,,,4,BP,ISM,M1,PH,,8.1,SU
8/5/1998,11:45:00,7.3,,,5,M ,ISM,M1,PH,,7.9,SU
8/5/1998,11:45:00,7.3,,,6,M ,ISM,M1,PH,,7.9,SU
8/5/1998,11:45:00,7.3,,,6.3,B ,ISM,M1,PH,,7.7,SU
8/18/1998,10:00:00,7.1,,,0.5,S ,ISM,M1,PH,,8.1,SU
8/18/1998,10:00:00,7.1,,,1,M ,ISM,M1,PH,,8.1,SU
8/18/1998,10:00:00,7.1,,,2,AP,ISM,M1,PH,,8.1,SU
8/18/1998,10:00:00,7.1,,,3,M ,ISM,M1,PH,,8.1,SU
8/18/1998,10:00:00,7.1,,,4,BP,ISM,M1,PH,,8,SU
8/18/1998,10:00:00,7.1,,,5,M ,ISM,M1,PH,,7.7,SU
8/18/1998,10:00:00,7.1,,,6.1,B ,ISM,M1,PH,,7.7,SU
9/2/1998,9:40:00,8,4.5,5.5,0.5,S ,ISM,M1,PH,,8.1,SU
9/2/1998,9:40:00,8,4.5,5.5,1,M ,ISM,M1,PH,,8.1,SU
9/2/1998,9:40:00,8,4.5,5.5,2,M ,ISM,M1,PH,,8.1,SU
9/2/1998,9:40:00,8,4.5,5.5,3,AP,ISM,M1,PH,,8.1,SU
9/2/1998,9:40:00,8,4.5,5.5,4,M ,ISM,M1,PH,,8.1,SU
9/2/1998,9:40:00,8,4.5,5.5,5,M ,ISM,M1,PH,,7.8,SU
9/2/1998,9:40:00,8,4.5,5.5,6,M ,ISM,M1,PH,,7.6,SU
9/2/1998,9:40:00,8,4.5,5.5,7,B ,ISM,M1,PH,,7.6,SU
9/2/1998,9:40:00,8,4.5,5.5,7,BP,ISM,M1,PH,,7.6,SU
9/15/1998,11:49:00,7.9,,,0.5,S ,ISM,M1,PH,,8.1,SU
9/15/1998,11:49:00,7.9,,,1,M ,ISM,M1,PH,,8.1,SU
9/15/1998,11:49:00,7.9,,,2,AP,ISM,M1,PH,,8,SU
9/15/1998,11:49:00,7.9,,,3,M ,ISM,M1,PH,,8,SU
9/15/1998,11:49:00,7.9,,,4,BP,ISM,M1,PH,,8,SU
9/15/1998,11:49:00,7.9,,,5,M ,ISM,M1,PH,,8,SU
9/15/1998,11:49:00,7.9,,,6,M ,ISM,M1,PH,,7.9,SU
9/15/1998,11:49:00,7.9,,,6.9,B ,ISM,M1,PH,,7.9,SU
10/14/1998,10:22:00,8.2,,,1,M ,ISM,M1,PH,,7.8,SU
10/14/1998,10:22:00,8.2,,,2,M ,ISM,M1,PH,,7.8,SU
10/14/1998,10:22:00,8.2,,,3,AP,ISM,M1,PH,,7.8,SU
10/14/1998,10:22:00,8.2,,,4,M ,ISM,M1,PH,,7.8,SU
10/14/1998,10:22:00,8.2,,,5,BP,ISM,M1,PH,,7.7,SU
10/14/1998,10:22:00,8.2,,,6,M ,ISM,M1,PH,,7.6,SU
10/14/1998,10:22:00,8.2,,,7.2,B ,ISM,M1,PH,,7.6,SU
10/14/1998,10:22:00,8.2,,,0.5,S ,ISM,M1,PH,,7.8,SU
10/27/1998,10:27:00,7.9,5.5,6.4,0.5,S ,ISM,M1,PH,,8,SU
10/27/1998,10:27:00,7.9,5.5,6.4,1,M ,ISM,M1,PH,,8,SU
10/27/1998,10:27:00,7.9,5.5,6.4,2,M ,ISM,M1,PH,,8,SU
10/27/1998,10:27:00,7.9,5.5,6.4,3,M ,ISM,M1,PH,,8,SU
10/27/1998,10:27:00,7.9,5.5,6.4,4,AP,ISM,M1,PH,,8,SU
10/27/1998,10:27:00,7.9,5.5,6.4,5,M ,ISM,M1,PH,,8,SU
10/27/1998,10:27:00,7.9,5.5,6.4,6,M ,ISM,M1,PH,,7.9,SU
10/27/1998,10:27:00,7.9,5.5,6.4,6.9,B ,ISM,M1,PH,,7.8,SU
10/27/1998,10:27:00,7.9,5.5,6.4,6.9,BP,ISM,M1,PH,,7.8,SU
11/17/1998,9:42:00,8,,,0.5,S ,ISM,M1,PH,,7.9,SU
11/17/1998,9:42:00,8,,,1,M ,ISM,M1,PH,,7.9,SU
11/17/1998,9:42:00,8,,,2,M ,ISM,M1,PH,,7.9,SU
11/17/1998,9:42:00,8,,,3,AP,ISM,M1,PH,,7.9,SU
11/17/1998,9:42:00,8,,,4,M ,ISM,M1,PH,,7.9,SU
11/17/1998,9:42:00,8,,,5,BP,ISM,M1,PH,,7.8,SU
11/17/1998,9:42:00,8,,,6,M ,ISM,M1,PH,,7.8,SU
11/17/1998,9:42:00,8,,,7,B ,ISM,M1,PH,,7.8,SU
12/16/1998,11:15:00,8,,,0.5,S ,ISM,M1,PH,,7.8,SU
12/16/1998,11:15:00,8,,,1,M ,ISM,M1,PH,,7.8,SU
12/16/1998,11:15:00,8,,,2,M ,ISM,M1,PH,,7.8,SU
12/16/1998,11:15:00,8,,,3,AP,ISM,M1,PH,,7.8,SU
12/16/1998,11:15:00,8,,,4,M ,ISM,M1,PH,,7.8,SU
12/16/1998,11:15:00,8,,,5,BP,ISM,M1,PH,,7.8,SU
12/16/1998,11:15:00,8,,,6,M ,ISM,M1,PH,,7.7,SU
12/16/1998,11:15:00,8,,,7,B ,ISM,M1,PH,,7.7,SU
1/12/1999,10:09:00,8,,,0.5,S ,ISM,M1,PH,,7.9,SU
1/12/1999,10:09:00,8,,,1,M ,ISM,M1,PH,,7.9,SU
1/12/1999,10:09:00,8,,,3,AP,ISM,M1,PH,,7.9,SU
1/12/1999,10:09:00,8,,,5,BP,ISM,M1,PH,,7.8,SU
1/12/1999,10:09:00,8,,,7,B ,ISM,M1,PH,,7.8,SU
3/2/1999,11:15:00,8,,,0.5,S ,ISM,M1,PH,,7.9,SU
3/2/1999,11:15:00,8,,,1,M ,ISM,M1,PH,,7.9,SU
3/2/1999,11:15:00,8,,,2,AP,ISM,M1,PH,,7.9,SU
3/2/1999,11:15:00,8,,,3,M ,ISM,M1,PH,,7.9,SU
3/2/1999,11:15:00,8,,,4,BP,ISM,M1,PH,,7.9,SU
3/2/1999,11:15:00,8,,,5,M ,ISM,M1,PH,,7.9,SU
3/2/1999,11:15:00,8,,,6,M ,ISM,M1,PH,,7.8,SU
3/2/1999,11:15:00,8,,,6.4,B ,ISM,M1,PH,,7.8,SU
4/13/1999,10:45:00,8,,,0.5,S ,ISM,M1,PH,,7.9,SU
4/13/1999,10:45:00,8,,,1,M ,ISM,M1,PH,,7.9,SU
4/13/1999,10:45:00,8,,,2,AP,ISM,M1,PH,,7.9,SU
4/13/1999,10:45:00,8,,,3,M ,ISM,M1,PH,,7.9,SU
4/13/1999,10:45:00,8,,,4,BP,ISM,M1,PH,,7.8,SU
4/13/1999,10:45:00,8,,,5,M ,ISM,M1,PH,,7.8,SU
4/13/1999,10:45:00,8,,,5.7,B ,ISM,M1,PH,,7.9,SU
4/27/1999,9:28:00,8,,,0.5,S ,ISM,M1,PH,,8,SU
4/27/1999,9:28:00,8,,,1,M ,ISM,M1,PH,,8,SU
4/27/1999,9:28:00,8,,,2,AP,ISM,M1,PH,,8,SU
4/27/1999,9:28:00,8,,,3,M ,ISM,M1,PH,,8,SU
4/27/1999,9:28:00,8,,,4,BP,ISM,M1,PH,,8,SU
4/27/1999,9:28:00,8,,,5,M ,ISM,M1,PH,,8,SU
4/27/1999,9:28:00,8,,,6.2,B ,ISM,M1,PH,,8,SU
5/11/1999,11:20:00,8,,,0.5,S ,ISM,M1,PH,,7.8,SU
5/11/1999,11:20:00,8,,,1,M ,ISM,M1,PH,,7.8,SU
5/11/1999,11:20:00,8,,,2,AP,ISM,M1,PH,,7.8,SU
5/11/1999,11:20:00,8,,,3,M ,ISM,M1,PH,,7.8,SU
5/11/1999,11:20:00,8,,,4,BP,ISM,M1,PH,,7.7,SU
5/11/1999,11:20:00,8,,,5,M ,ISM,M1,PH,,7.6,SU
5/11/1999,11:20:00,8,,,6,M ,ISM,M1,PH,,7.6,SU
5/11/1999,11:20:00,8,,,6.8,B ,ISM,M1,PH,,7.6,SU
6/8/1999,10:15:00,8,,,0.5,S ,ISM,M1,PH,,7.8,SU
6/8/1999,10:15:00,8,,,1,M ,ISM,M1,PH,,7.8,SU
6/8/1999,10:15:00,8,,,2,AP,ISM,M1,PH,,7.8,SU
6/8/1999,10:15:00,8,,,3,M ,ISM,M1,PH,,7.8,SU
6/8/1999,10:15:00,8,,,4,BP,ISM,M1,PH,,7.8,SU
6/8/1999,10:15:00,8,,,5,M ,ISM,M1,PH,,7.6,SU
6/8/1999,10:15:00,8,,,6,M ,ISM,M1,PH,,7.6,SU
6/8/1999,10:15:00,8,,,6.6,B ,ISM,M1,PH,,7.6,SU
7/20/1999,8:35:00,8,,,0.5,S ,ISM,M1,PH,,8,SU
7/20/1999,8:35:00,8,,,1,M ,ISM,M1,PH,,7.9,SU
7/20/1999,8:35:00,8,,,2,AP,ISM,M1,PH,,7.8,SU
7/20/1999,8:35:00,8,,,3,M ,ISM,M1,PH,,7.6,SU
7/20/1999,8:35:00,8,,,4,BP,ISM,M1,PH,,7.6,SU
7/20/1999,8:35:00,8,,,5,M ,ISM,M1,PH,,7.6,SU
7/20/1999,8:35:00,8,,,6,M ,ISM,M1,PH,,7.6,SU
7/20/1999,8:35:00,8,,,6.6,B ,ISM,M1,PH,,7.6,SU
8/4/1999,8:30:00,8,5.5,5.5,0.5,S ,ISM,M1,PH,,8,SU
8/4/1999,8:30:00,8,5.5,5.5,1,M ,ISM,M1,PH,,8,SU
8/4/1999,8:30:00,8,5.5,5.5,2,M ,ISM,M1,PH,,8,SU
8/4/1999,8:30:00,8,5.5,5.5,3,M ,ISM,M1,PH,,7.9,SU
8/4/1999,8:30:00,8,5.5,5.5,4,AP,ISM,M1,PH,,7.8,SU
8/4/1999,8:30:00,8,5.5,5.5,5,M ,ISM,M1,PH,,7.6,SU
8/4/1999,8:30:00,8,5.5,5.5,6,M ,ISM,M1,PH,,7.4,SU
8/4/1999,8:30:00,8,5.5,5.5,7,B ,ISM,M1,PH,,7.3,SU
8/4/1999,8:30:00,8,5.5,5.5,7,BP,ISM,M1,PH,,7.3,SU
9/22/1999,9:20:00,8,,,0.5,S ,ISM,M1,PH,,8,SU
9/22/1999,9:20:00,8,,,1,M ,ISM,M1,PH,,8,SU
9/22/1999,9:20:00,8,,,2,AP,ISM,M1,PH,,8,SU
9/22/1999,9:20:00,8,,,3,M ,ISM,M1,PH,,8,SU
9/22/1999,9:20:00,8,,,4,BP,ISM,M1,PH,,8,SU
